,id,contract_start,age,applicant_gender,applicant_maritalstatus,applicant_education,dependants,job,town,default
4012,4013,2018-08-08,38.0,MALE,COHABITING,BASIC,1,EMPLOYEE,Mosfellsbær,0
4013,4014,2018-08-09,28.0,MALE,COHABITING,SECONDARY_SPECIALISED,5,EMPLOYEE,Hafnarfjörður,0
4014,4015,2018-08-09,28.0,MALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4015,4016,2018-08-09,44.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,5,EMPLOYEE,Mosfellsbær,0
4016,4017,2018-08-15,51.0,MALE,MARRIED,HIGHER_BA,3,UNEMPLOYED,Reykjavík,0
4017,4018,2018-08-09,33.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4018,4019,2018-08-10,51.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Kópavogur,0
4019,4020,2018-08-10,51.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4020,4021,2018-08-10,51.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,3,EMPLOYEE,Hafnarfjörður,0
4021,4022,2018-08-10,45.0,FEMALE,MARRIED,SECONDARY,2,EMPLOYEE,Kópavogur,0
4022,4023,2018-08-10,39.0,FEMALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Grindavík,0
4023,4024,2018-08-10,35.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,ENTREPRENEUR,Reykjavík,0
4024,4025,2018-08-10,35.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Hafnarfjörður,0
4025,4026,2018-08-10,52.0,MALE,COHABITING,SECONDARY,0,EMPLOYEE,Reykjavík,0
4026,4027,2018-08-10,40.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
4027,4028,2018-08-13,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,UNEMPLOYED,Álftanes,0
4028,4029,2018-08-13,69.0,FEMALE,WIDOW,BASIC,0,PENSIONER,Reykjavík,0
4029,4030,2018-08-13,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4030,4031,2018-08-16,46.0,FEMALE,DIVORCED,HIGHER_BA,4,EMPLOYEE,Reykjavík,0
4031,4032,2018-08-13,25.0,MALE,COHABITING,SECONDARY,0,EMPLOYEE,Reykjavík,0
4032,4033,2018-08-13,40.0,FEMALE,MARRIED,SECONDARY,2,UNEMPLOYED,Garðabær,0
4033,4034,2018-08-13,40.0,FEMALE,MARRIED,SECONDARY,0,UNEMPLOYED,Vestmannaeyjar,0
4034,4035,2018-08-14,52.0,MALE,DIVORCED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
4035,4036,2018-08-13,59.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Kópavogur,0
4036,4037,2018-08-13,59.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,PENSIONER,Reykjavík,0
4037,4038,2018-08-15,35.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
4038,4039,2018-08-15,35.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
4039,4040,2018-08-22,42.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
4040,4041,2018-08-13,26.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4041,4042,2018-08-13,26.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
4042,4043,2018-08-13,56.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
4043,4044,2018-08-13,49.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
4044,4045,2018-08-13,49.0,MALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4045,4046,2018-08-13,46.0,MALE,COHABITING,SECONDARY,0,ENTREPRENEUR,Reykjavík,0
4046,4047,2018-08-13,54.0,MALE,DIVORCED,BASIC,0,EMPLOYEE,Mosfellsbær,0
4047,4048,2018-08-13,54.0,MALE,DIVORCED,BASIC,4,EMPLOYEE,Reykjavík,0
4048,4049,2018-08-14,22.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Álftanes,0
4049,4050,2018-08-14,22.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Akranes,0
4050,4051,2018-08-13,32.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4051,4052,2018-08-14,23.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,EMPLOYEE,Vestmannaeyjar,0
4052,4053,2018-08-14,23.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
4053,4054,2018-08-14,38.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4054,4055,2018-08-14,38.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Akranes,0
4055,4056,2018-08-14,38.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4056,4057,2018-08-14,38.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
4057,4058,2018-08-14,39.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4058,4059,2018-08-14,49.0,FEMALE,SINGLE,HIGHER_MA,0,STUDENT,Akranes,1
4059,4060,2018-08-14,49.0,FEMALE,SINGLE,HIGHER_MA,2,STUDENT,Hafnarfjörður,1
4060,4061,2018-08-14,49.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,UNEMPLOYED,Vestmannaeyjar,0
4061,4062,2018-08-14,40.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
4062,4063,2018-08-14,54.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,UNEMPLOYED,Reykjavík,0
4063,4064,2018-08-15,38.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4064,4065,2018-08-15,38.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4065,4066,2018-08-15,42.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,3,ENTREPRENEUR,Seltjarnarnes,0
4066,4067,2018-08-15,42.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,5,ENTREPRENEUR,Hafnarfjörður,0
4067,4068,2018-08-24,45.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4068,4069,2018-08-14,31.0,MALE,COHABITING,BASIC,0,PENSIONER,Reykjavík,0
4069,4070,2018-08-14,39.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4070,4071,2018-08-14,51.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
4071,4072,2018-08-16,45.0,MALE,MARRIED,SECONDARY,0,PENSIONER,Reykjavík,0
4072,4073,2018-08-16,45.0,MALE,MARRIED,SECONDARY,0,PENSIONER,Ísafjörður,0
4073,4074,2018-08-16,36.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,1
4074,4075,2018-08-16,41.0,FEMALE,MARRIED,HIGHER_BA,4,PENSIONER,Reykjavík,0
4075,4076,2018-08-16,39.0,MALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Akureyri,0
4076,4077,2018-08-15,69.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,UNEMPLOYED,Reykjavík,0
4077,4078,2018-08-15,56.0,FEMALE,DIVORCED,HIGHER_BA,2,UNEMPLOYED,Reykjavík,0
4078,4079,2018-08-15,40.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
4079,4080,2018-08-15,37.0,FEMALE,DIVORCED,HIGHER_BA,3,EMPLOYEE,Akureyri,0
4080,4081,2018-08-16,52.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
4081,4082,2018-08-16,53.0,FEMALE,MARRIED,BASIC,1,PENSIONER,Hafnarfjörður,0
4082,4083,2018-08-16,53.0,FEMALE,MARRIED,BASIC,5,PENSIONER,Álftanes,0
4083,4084,2018-08-16,22.0,MALE,COHABITING,SECONDARY,2,EMPLOYEE,Reykjavík,0
4084,4085,2018-08-16,22.0,MALE,COHABITING,SECONDARY,0,EMPLOYEE,Hafnarfjörður,0
4085,4086,2018-08-20,48.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
4086,4087,2018-08-20,54.0,MALE,DIVORCED,BASIC,1,EMPLOYEE,Grindavík,0
4087,4088,2018-08-20,54.0,MALE,DIVORCED,BASIC,3,EMPLOYEE,Reykjavík,0
4088,4089,2018-08-17,59.0,MALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Reykjavík,1
4089,4090,2018-08-17,55.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4090,4091,2018-08-20,54.0,MALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4091,4092,2018-08-20,54.0,MALE,DIVORCED,SECONDARY_SPECIALISED,5,EMPLOYEE,Álftanes,0
4092,4093,2018-08-17,60.0,FEMALE,SINGLE,HIGHER_PHD,0,EMPLOYEE,Reykjavík,0
4093,4094,2018-08-16,58.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,UNEMPLOYED,Reykjavík,0
4094,4095,2018-08-17,65.0,FEMALE,SINGLE,SECONDARY,1,EMPLOYEE,Reykjavík,0
4095,4096,2018-08-22,52.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4096,4097,2018-08-20,45.0,MALE,MARRIED,HIGHER_BA,1,PENSIONER,Álftanes,0
4097,4098,2018-08-20,45.0,MALE,MARRIED,HIGHER_BA,0,PENSIONER,Reykjavík,0
4098,4099,2018-08-17,50.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
4099,4100,2018-08-17,48.0,MALE,COHABITING,SECONDARY_SPECIALISED,4,PENSIONER,Ísafjörður,0
4100,4101,2018-08-21,50.0,FEMALE,DIVORCED,BASIC,0,EMPLOYEE,Hafnarfjörður,1
4101,4102,2018-08-20,45.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
4102,4103,2018-08-17,42.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
4103,4104,2018-08-20,51.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4104,4105,2018-08-20,33.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
4105,4106,2018-08-20,33.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4106,4107,2018-08-20,65.0,MALE,MARRIED,BASIC,0,PENSIONER,Reykjavík,1
4107,4108,2018-08-20,35.0,MALE,SINGLE,BASIC,0,EMPLOYEE,Reykjavík,0
4108,4109,2018-08-20,50.0,FEMALE,DIVORCED,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
4109,4110,2018-08-20,50.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Ísafjörður,0
4110,4111,2018-08-20,24.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,1,ENTREPRENEUR,Reykjavík,1
4111,4112,2018-08-20,24.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,5,ENTREPRENEUR,Mosfellsbær,1
4112,4113,2018-08-21,29.0,MALE,SINGLE,SECONDARY,0,EMPLOYEE,Akranes,0
4113,4114,2018-08-21,42.0,MALE,MARRIED,SECONDARY,5,PENSIONER,Reykjavík,0
4114,4115,2018-08-21,36.0,FEMALE,MARRIED,HIGHER_MA,5,EMPLOYEE,Akureyri,0
4115,4116,2018-08-21,36.0,FEMALE,MARRIED,HIGHER_MA,4,EMPLOYEE,Akranes,0
4116,4117,2018-08-21,49.0,MALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
4117,4118,2018-08-21,39.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Álftanes,0
4118,4119,2018-08-20,30.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,PENSIONER,Selfoss,0
4119,4120,2018-08-20,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,5,EMPLOYEE,Mosfellsbær,0
4120,4121,2018-08-21,61.0,MALE,DIVORCED,HIGHER_PHD,0,EMPLOYEE,Reykjavík,0
4121,4122,2018-08-20,38.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4122,4123,2018-08-20,55.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Reykjavík,0
4123,4124,2018-08-20,47.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,1
4124,4125,2018-08-20,47.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,1
4125,4126,2018-08-20,70.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
4126,4127,2018-08-22,34.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Mosfellsbær,0
4127,4128,2018-08-21,56.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,PENSIONER,Hafnarfjörður,0
4128,4129,2018-08-21,56.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,PENSIONER,Akureyri,0
4129,4130,2018-08-20,51.0,FEMALE,DIVORCED,HIGHER_MA,0,STUDENT,Álftanes,0
4130,4131,2018-08-21,69.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4131,4132,2018-08-21,24.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4132,4133,2018-08-21,36.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Reykjavík,0
4133,4134,2018-08-21,36.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Akureyri,0
4134,4135,2018-08-21,48.0,FEMALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
4135,4136,2018-08-22,39.0,FEMALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
4136,4137,2018-08-21,23.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
4137,4138,2018-08-21,63.0,FEMALE,MARRIED,SECONDARY,1,EMPLOYEE,Garðabær,0
4138,4139,2018-08-21,26.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Akranes,0
4139,4140,2018-08-21,26.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Grindavík,0
4140,4141,2018-08-21,26.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4141,4142,2018-08-21,41.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Akureyri,0
4142,4143,2018-08-21,41.0,FEMALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Hafnarfjörður,0
4143,4144,2018-08-21,41.0,FEMALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
4144,4145,2018-08-23,44.0,FEMALE,MARRIED,BASIC,3,EMPLOYEE,Reykjavík,0
4145,4146,2018-08-23,44.0,FEMALE,MARRIED,BASIC,0,EMPLOYEE,Kópavogur,0
4146,4147,2018-08-31,53.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4147,4148,2018-08-21,54.0,FEMALE,MARRIED,BASIC,4,EMPLOYEE,Reykjavík,0
4148,4149,2018-08-21,44.0,FEMALE,MARRIED,HIGHER_MA,1,UNEMPLOYED,Seltjarnarnes,0
4149,4150,2018-08-21,44.0,FEMALE,MARRIED,HIGHER_MA,0,UNEMPLOYED,Reykjavík,0
4150,4151,2018-08-22,58.0,MALE,DIVORCED,SECONDARY,0,PENSIONER,Reykjavík,0
4151,4152,2018-08-21,53.0,FEMALE,MARRIED,HIGHER_MA,0,UNEMPLOYED,Reykjavík,1
4152,4153,2018-08-21,53.0,FEMALE,MARRIED,HIGHER_MA,2,UNEMPLOYED,Garðabær,1
4153,4154,2018-08-21,34.0,FEMALE,MARRIED,HIGHER_MA,0,UNEMPLOYED,Hafnarfjörður,0
4154,4155,2018-08-22,71.0,MALE,MARRIED,SECONDARY,3,PENSIONER,Ísafjörður,1
4155,4156,2018-08-22,43.0,MALE,DIVORCED,HIGHER_PHD,0,EMPLOYEE,Reykjavík,0
4156,4157,2018-08-22,45.0,MALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Hafnarfjörður,0
4157,4158,2018-08-22,45.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4158,4159,2018-08-22,35.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4159,4160,2018-08-22,35.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Mosfellsbær,0
4160,4161,2018-08-23,58.0,MALE,DIVORCED,BASIC,5,EMPLOYEE,Reykjavík,0
4161,4162,2018-08-23,58.0,MALE,DIVORCED,BASIC,4,EMPLOYEE,Grindavík,0
4162,4163,2018-08-23,58.0,MALE,DIVORCED,BASIC,0,EMPLOYEE,Kópavogur,0
4163,4164,2018-08-27,42.0,MALE,MARRIED,HIGHER_PHD,0,EMPLOYEE,Garðabær,0
4164,4165,2018-08-23,60.0,MALE,COHABITING,BASIC,0,PENSIONER,Reykjavík,0
4165,4166,2018-08-22,53.0,MALE,DIVORCED,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
4166,4167,2018-08-23,42.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4167,4168,2018-08-23,42.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Akureyri,0
4168,4169,2018-08-23,50.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Seltjarnarnes,0
4169,4170,2018-08-23,50.0,FEMALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
4170,4171,2018-08-23,56.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Mosfellsbær,0
4171,4172,2018-08-23,59.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
4172,4173,2018-08-24,31.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,ENTREPRENEUR,Reykjavík,0
4173,4174,2018-08-23,46.0,MALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Vestmannaeyjar,0
4174,4175,2018-08-28,37.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
4175,4176,2018-08-28,37.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
4176,4177,2018-08-24,34.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Selfoss,0
4177,4178,2018-08-24,34.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
4178,4179,2018-08-24,34.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,5,EMPLOYEE,Álftanes,0
4179,4180,2018-08-23,52.0,MALE,SINGLE,HIGHER_BA,4,PENSIONER,Kópavogur,0
4180,4181,2018-08-23,37.0,FEMALE,DIVORCED,BASIC,0,EMPLOYEE,Reykjavík,0
4181,4182,2018-08-22,47.0,FEMALE,COHABITING,BASIC,1,EMPLOYEE,Reykjavík,0
4182,4183,2018-08-22,47.0,FEMALE,COHABITING,BASIC,4,EMPLOYEE,Akranes,0
4183,4184,2018-08-22,48.0,FEMALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
4184,4185,2018-08-22,55.0,FEMALE,SINGLE,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4185,4186,2018-08-22,65.0,MALE,COHABITING,BASIC,1,PENSIONER,Selfoss,0
4186,4187,2018-08-22,65.0,MALE,COHABITING,BASIC,3,PENSIONER,Reykjavík,0
4187,4188,2018-08-22,60.0,FEMALE,DIVORCED,SECONDARY,0,PENSIONER,Reykjavík,0
4188,4189,2018-08-24,40.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,PENSIONER,Reykjavík,0
4189,4190,2018-08-27,51.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4190,4191,2018-08-23,25.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Kópavogur,0
4191,4192,2018-08-23,25.0,MALE,MARRIED,SECONDARY,5,EMPLOYEE,Ísafjörður,0
4192,4193,2018-08-23,47.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
4193,4194,2018-08-23,47.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Hafnarfjörður,0
4194,4195,2018-08-23,43.0,FEMALE,DIVORCED,HIGHER_BA,3,EMPLOYEE,Reykjavík,1
4195,4196,2018-08-23,43.0,FEMALE,DIVORCED,HIGHER_BA,4,EMPLOYEE,Vestmannaeyjar,1
4196,4197,2018-08-23,53.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Kópavogur,0
4197,4198,2018-08-24,26.0,MALE,MARRIED,HIGHER_BA,3,EMPLOYEE,Reykjavík,0
4198,4199,2018-08-23,37.0,MALE,SINGLE,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
4199,4200,2018-08-27,62.0,FEMALE,COHABITING,HIGHER_BA,4,EMPLOYEE,Hafnarfjörður,0
4200,4201,2018-08-23,22.0,MALE,SINGLE,SECONDARY,3,ENTREPRENEUR,Reykjavík,0
4201,4202,2018-08-23,22.0,MALE,SINGLE,SECONDARY,4,ENTREPRENEUR,Akureyri,0
4202,4203,2018-08-23,49.0,MALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
4203,4204,2018-08-27,47.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4204,4205,2018-08-23,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Kópavogur,0
4205,4206,2018-08-23,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4206,4207,2018-08-23,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4207,4208,2018-08-23,43.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4208,4209,2018-08-23,68.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4209,4210,2018-08-23,55.0,MALE,SINGLE,SECONDARY,2,PENSIONER,Reykjavík,0
4210,4211,2018-08-23,42.0,FEMALE,COHABITING,HIGHER_PHD,0,EMPLOYEE,Kópavogur,0
4211,4212,2018-08-23,22.0,MALE,SINGLE,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
4212,4213,2018-08-23,53.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Reykjavík,0
4213,4214,2018-08-23,51.0,FEMALE,DIVORCED,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
4214,4215,2018-08-24,71.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4215,4216,2018-08-24,50.0,MALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
4216,4217,2018-08-24,39.0,MALE,MARRIED,BASIC,0,PENSIONER,Reykjavík,0
4217,4218,2018-08-24,39.0,MALE,MARRIED,BASIC,3,PENSIONER,Garðabær,0
4218,4219,2018-08-24,39.0,MALE,MARRIED,BASIC,2,PENSIONER,Selfoss,0
4219,4220,2018-08-24,62.0,FEMALE,MARRIED,BASIC,3,PENSIONER,Kópavogur,0
4220,4221,2018-08-24,62.0,FEMALE,MARRIED,BASIC,0,PENSIONER,Mosfellsbær,0
4221,4222,2018-08-24,50.0,FEMALE,SINGLE,BASIC,0,EMPLOYEE,Mosfellsbær,0
4222,4223,2018-08-27,50.0,FEMALE,MARRIED,BASIC,1,UNEMPLOYED,Reykjavík,0
4223,4224,2018-08-24,44.0,FEMALE,MARRIED,BASIC,0,ENTREPRENEUR,Garðabær,0
4224,4225,2018-08-24,53.0,FEMALE,MARRIED,HIGHER_BA,1,PENSIONER,Reykjavík,0
4225,4226,2018-08-24,36.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
4226,4227,2018-08-24,56.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
4227,4228,2018-08-24,56.0,MALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Mosfellsbær,0
4228,4229,2018-08-24,60.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
4229,4230,2018-08-24,60.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Ísafjörður,0
4230,4231,2018-08-24,60.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,EMPLOYEE,Akranes,0
4231,4232,2018-08-24,60.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
4232,4233,2018-08-24,44.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Kópavogur,0
4233,4234,2018-08-24,44.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
4234,4235,2018-08-27,34.0,FEMALE,MARRIED,SECONDARY,1,ENTREPRENEUR,Reykjavík,0
4235,4236,2018-08-24,23.0,FEMALE,COHABITING,SECONDARY,1,EMPLOYEE,Seltjarnarnes,0
4236,4237,2018-08-27,31.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,3,EMPLOYEE,Hafnarfjörður,0
4237,4238,2018-08-27,31.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
4238,4239,2018-08-28,57.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
4239,4240,2018-08-28,59.0,FEMALE,DIVORCED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
4240,4241,2018-08-28,35.0,FEMALE,COHABITING,SECONDARY,0,ENTREPRENEUR,Selfoss,0
4241,4242,2018-08-28,35.0,FEMALE,COHABITING,SECONDARY,4,ENTREPRENEUR,Álftanes,0
4242,4243,2018-08-27,57.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
4243,4244,2018-08-27,42.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
4244,4245,2018-08-27,37.0,MALE,COHABITING,HIGHER_MA,4,EMPLOYEE,Grindavík,0
4245,4246,2018-08-27,37.0,MALE,COHABITING,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
